Station,Longitude,Latitude,NVel,Evel,UVel,Azimuth,Speed,sigN,sigE,sigU,rEN,EllipseSemiMaj,EllipseSemiMin,EllipseXAng
-0.020,,26.540,-13.938,39.580,,109.39959011368218,41.962414658834874,0.680,-22.789,,0.750,55.79351167777666,1.1006236290396636,0.11036736630674668
0.000,,28.820,-17.958,38.340,,115.09783283076806,42.33728101803421,0.580,-21.334,,0.620,52.22562725040555,1.1136923712125664,0.1259432637414411
0.000,,31.570,-10.591,37.900,,105.61280323853462,39.351992084264296,0.580,-15.589,,0.620,38.166605078839645,1.1135541598376966,0.2359683247472319
0.000,,29.908,-10.349,40.438,,104.35517705838723,41.741270284935034,0.530,-12.980,,0.530,31.77796976341566,1.0998118091019868,0.34047787009743236
0.000,,32.570,0.782,40.881,,88.90414040938234,40.8884786339624,0.680,-12.428,,0.620,30.436948777132976,1.3051417096177467,0.37163298317833293
0.000,,30.590,-12.896,37.820,,108.82853483662646,39.958218378701524,0.640,-18.839,,0.720,46.12511431475158,1.0867832176189882,0.16152773372815402
0.000,,29.929,-10.359,40.425,,104.37290337207683,41.73115749652769,0.530,-12.982,,0.530,31.782863917427115,1.0998118886015997,0.34037284721074457
0.030,,27.301,-10.625,40.381,,104.74146757950601,41.755428221968934,0.800,-15.321,,0.800,37.53321154664525,1.1738482124089928,0.24432703111121792
-0.020,,29.648,-5.303,36.194,,98.33544046162696,36.580424341442516,0.640,-19.846,,0.490,48.582169291547814,1.3653801973766346,0.14558578732728392
0.020,,26.732,-15.432,39.653,,111.2647984604084,42.550053266711664,0.850,-16.708,,0.840,40.9327213989312,1.1278231250866004,0.20540086662160884
0.010,,30.827,-0.546,40.735,,90.76792984800504,40.73865904764171,0.660,-12.260,,0.670,30.027756964588256,1.1984668854922809,0.3817935036854752
-0.010,,30.550,-5.427,36.550,,98.4456593801821,36.95070809876314,0.560,-17.247,,0.580,42.22214331394672,1.116384564361601,0.19275147141716714
-0.010,,26.157,-13.533,39.731,,108.80964577477611,41.97254400200207,0.840,-18.283,,0.860,44.7853582301652,1.0483601455484868,0.17150027866571457
0.010,,27.217,-12.300,39.897,,107.13420899921697,41.74997735328727,0.550,-18.122,,0.540,44.362308857006845,1.1329044176503897,0.17457917506244802
0.000,,30.655,-6.169,40.628,,98.63390337570021,41.09368497713487,0.510,-12.916,,0.520,31.62054334461518,1.0660329203701588,0.3438392484061184
0.060,,30.745,-3.805,40.652,,95.34726743223956,40.829684409752666,0.890,-10.585,,0.910,25.984215366226785,0.9005514291498338,0.5119816276756859
0.020,,30.270,-3.845,36.370,,96.03483628913511,36.57268003578627,0.790,-17.732,,0.930,43.43901290315963,0.7101201892152377,0.18227285596287013
-0.010,,27.394,-6.582,36.681,,100.17283353000502,37.26685504573736,0.580,-39.723,,0.540,97.23110045038995,1.1948225998780244,0.03631650814135208
-0.010,,32.510,-13.102,38.020,,109.01436610690698,40.21421146808675,0.900,-13.015,,0.900,31.917880470840768,0.9583601745280647,0.33854972619123513
0.030,,27.763,-15.529,40.059,,111.18898143715558,42.963627896163516,0.850,-12.970,,0.850,31.795321535301166,1.0942750416664029,0.340999599681048
0.010,,32.390,-10.869,37.870,,106.01391237422787,39.39888400703756,0.700,-11.779,,0.860,28.86855552526662,0.8731748482396462,0.41332987155265555
0.030,,26.929,-10.519,36.752,,105.97195393869423,38.22772377476849,0.650,-36.089,,0.560,88.33780472151847,1.318042940827342,0.044001709974952306
